locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000154045.1_ASM15404v1_02970	CDS	612	gapA_2	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase A
GCF_000154045.1_ASM15404v1_02971	CDS	312				hypothetical protein
GCF_000154045.1_ASM15404v1_02972	CDS	1995				hypothetical protein
GCF_000154045.1_ASM15404v1_02973	CDS	627	lolA		COG2834	Outer-membrane lipoprotein carrier protein
GCF_000154045.1_ASM15404v1_02974	CDS	1272	rarA_2		COG2256	Replication-associated recombination protein A
GCF_000154045.1_ASM15404v1_02975	CDS	591				hypothetical protein
GCF_000154045.1_ASM15404v1_02976	CDS	1053	bioB	2.8.1.6	COG0502	Biotin synthase
GCF_000154045.1_ASM15404v1_02977	CDS	1152	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
GCF_000154045.1_ASM15404v1_02978	CDS	807	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
GCF_000154045.1_ASM15404v1_02979	CDS	687	bioD1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
GCF_000154045.1_ASM15404v1_02980	CDS	168				hypothetical protein
GCF_000154045.1_ASM15404v1_02981	CDS	864	htpX_1	3.4.24.-	COG0501	Protease HtpX
GCF_000154045.1_ASM15404v1_02982	CDS	336				hypothetical protein
GCF_000154045.1_ASM15404v1_02983	CDS	726				hypothetical protein
GCF_000154045.1_ASM15404v1_02984	CDS	1293				hypothetical protein
GCF_000154045.1_ASM15404v1_02985	CDS	819				hypothetical protein
GCF_000154045.1_ASM15404v1_02986	CDS	1254	trmR	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
GCF_000154045.1_ASM15404v1_02987	CDS	513				hypothetical protein
GCF_000154045.1_ASM15404v1_02988	CDS	594				hypothetical protein
GCF_000154045.1_ASM15404v1_02989	CDS	540				hypothetical protein
GCF_000154045.1_ASM15404v1_02990	CDS	1371	purB	4.3.2.2	COG0015	Adenylosuccinate lyase
GCF_000154045.1_ASM15404v1_02991	CDS	618	hflD		COG2915	High frequency lysogenization protein HflD
GCF_000154045.1_ASM15404v1_02992	CDS	1125	mnmA_2	2.8.1.13	COG0482	tRNA-specific 2-thiouridylase MnmA
GCF_000154045.1_ASM15404v1_02993	CDS	270				hypothetical protein
GCF_000154045.1_ASM15404v1_02994	CDS	1305	gsk_1	2.7.1.73	COG0524	Inosine-guanosine kinase
GCF_000154045.1_ASM15404v1_02995	CDS	408	hns			DNA-binding protein H-NS
GCF_000154045.1_ASM15404v1_02996	CDS	1602	tet(35)			tetracycline efflux Na+/H+ antiporter family transporter Tet(35)
GCF_000154045.1_ASM15404v1_02997	CDS	2373				hypothetical protein
GCF_000154045.1_ASM15404v1_02998	CDS	954	dctD_2			C4-dicarboxylate transport transcriptional regulatory protein DctD
GCF_000154045.1_ASM15404v1_02999	CDS	897	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
GCF_000154045.1_ASM15404v1_03000	CDS	1296	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
GCF_000154045.1_ASM15404v1_03001	CDS	1041	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
GCF_000154045.1_ASM15404v1_03002	CDS	1074	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
GCF_000154045.1_ASM15404v1_03003	CDS	615	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
GCF_000154045.1_ASM15404v1_03004	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
GCF_000154045.1_ASM15404v1_03005	CDS	774	hisF_2	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
GCF_000154045.1_ASM15404v1_03006	CDS	636	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
GCF_000154045.1_ASM15404v1_03007	CDS	504				hypothetical protein
GCF_000154045.1_ASM15404v1_03008	CDS	1215	cdgJ_1	3.1.4.52	COG3434	Cyclic di-GMP phosphodiesterase CdgJ
GCF_000154045.1_ASM15404v1_03009	CDS	294	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
GCF_000154045.1_ASM15404v1_03010	CDS	330	nrdA_1	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
GCF_000154045.1_ASM15404v1_03011	CDS	189	nrdB_1	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
GCF_000154045.1_ASM15404v1_03012	CDS	309				hypothetical protein
GCF_000154045.1_ASM15404v1_03013	CDS	486				hypothetical protein
GCF_000154045.1_ASM15404v1_03014	CDS	318				hypothetical protein
GCF_000154045.1_ASM15404v1_03015	CDS	711	gph_6	3.1.3.18		Phosphoglycolate phosphatase
GCF_000154045.1_ASM15404v1_03016	CDS	537				hypothetical protein
GCF_000154045.1_ASM15404v1_03017	CDS	1218				hypothetical protein
GCF_000154045.1_ASM15404v1_03018	CDS	663				hypothetical protein
GCF_000154045.1_ASM15404v1_03019	CDS	426				hypothetical protein
GCF_000154045.1_ASM15404v1_03020	CDS	174				hypothetical protein
GCF_000154045.1_ASM15404v1_03021	CDS	1143	cdaR_3		COG3835	Carbohydrate diacid regulator
GCF_000154045.1_ASM15404v1_03022	CDS	1197	dsdX_3		COG2610	D-serine transporter DsdX
GCF_000154045.1_ASM15404v1_03023	CDS	159				hypothetical protein
GCF_000154045.1_ASM15404v1_03024	CDS	1137	glxK_3	2.7.1.31	COG1929	Glycerate 3-kinase
GCF_000154045.1_ASM15404v1_03025	CDS	1437	norG_4		COG1167	HTH-type transcriptional regulator NorG
GCF_000154045.1_ASM15404v1_03026	CDS	900				hypothetical protein
GCF_000154045.1_ASM15404v1_03027	CDS	288				hypothetical protein
GCF_000154045.1_ASM15404v1_03028	CDS	528				hypothetical protein
GCF_000154045.1_ASM15404v1_03029	CDS	528				hypothetical protein
GCF_000154045.1_ASM15404v1_03030	CDS	468				hypothetical protein
GCF_000154045.1_ASM15404v1_03031	CDS	471				hypothetical protein
GCF_000154045.1_ASM15404v1_03032	CDS	732	ygfF	1.-.-.-		putative oxidoreductase YgfF
GCF_000154045.1_ASM15404v1_03033	CDS	516				hypothetical protein
GCF_000154045.1_ASM15404v1_03034	CDS	1095	torY		COG3005	Cytochrome c-type protein TorY
GCF_000154045.1_ASM15404v1_03035	CDS	2448	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
GCF_000154045.1_ASM15404v1_03036	CDS	699				hypothetical protein
GCF_000154045.1_ASM15404v1_03037	CDS	615	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
GCF_000154045.1_ASM15404v1_03038	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
GCF_000154045.1_ASM15404v1_03039	CDS	663	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
GCF_000154045.1_ASM15404v1_03040	CDS	951			COG0715	Putative thiamine biosynthesis protein
GCF_000154045.1_ASM15404v1_03041	CDS	801	ribX			Riboflavin transport system permease protein RibX
GCF_000154045.1_ASM15404v1_03042	CDS	759	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
GCF_000154045.1_ASM15404v1_03043	CDS	858	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
GCF_000154045.1_ASM15404v1_03044	CDS	1386	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
GCF_000154045.1_ASM15404v1_03045	CDS	1344	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
GCF_000154045.1_ASM15404v1_03046	CDS	600		2.1.1.-	COG1901	Putative pseudouridine methyltransferase
GCF_000154045.1_ASM15404v1_03047	CDS	525				hypothetical protein
GCF_000154045.1_ASM15404v1_03048	CDS	399	holD_1	2.7.7.7	COG3050	DNA polymerase III subunit psi
GCF_000154045.1_ASM15404v1_03049	CDS	90				hypothetical protein
GCF_000154045.1_ASM15404v1_03050	CDS	492	tolQ_1		COG0811	Tol-Pal system protein TolQ
GCF_000154045.1_ASM15404v1_03051	CDS	444	tolR_2		COG0848	Tol-Pal system protein TolR
GCF_000154045.1_ASM15404v1_03052	CDS	1071				hypothetical protein
GCF_000154045.1_ASM15404v1_03053	CDS	1353	tolB		COG0823	Tol-Pal system protein TolB
GCF_000154045.1_ASM15404v1_03054	CDS	525	pal_7		COG2885	Peptidoglycan-associated lipoprotein
GCF_000154045.1_ASM15404v1_03055	CDS	756	cpoB		COG1729	Cell division coordinator CpoB
GCF_000154045.1_ASM15404v1_03056	CDS	1062	nadA	2.5.1.72	COG0379	Quinolinate synthase A
GCF_000154045.1_ASM15404v1_03057	CDS	1044				hypothetical protein
GCF_000154045.1_ASM15404v1_03058	CDS	417				hypothetical protein
GCF_000154045.1_ASM15404v1_03059	CDS	360				hypothetical protein
GCF_000154045.1_ASM15404v1_03060	CDS	1167	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
GCF_000154045.1_ASM15404v1_03061	CDS	612				hypothetical protein
GCF_000154045.1_ASM15404v1_03062	CDS	2421	rcsC_7	2.7.13.3		Sensor histidine kinase RcsC
GCF_000154045.1_ASM15404v1_03063	CDS	450	alaE			L-alanine exporter AlaE
GCF_000154045.1_ASM15404v1_03064	tRNA	88				tRNA-Ser(gga)
GCF_000154045.1_ASM15404v1_03065	CDS	1698				hypothetical protein
GCF_000154045.1_ASM15404v1_03066	CDS	939				hypothetical protein
GCF_000154045.1_ASM15404v1_03067	CDS	192				hypothetical protein
GCF_000154045.1_ASM15404v1_03068	CDS	468	rnhA	3.1.26.4	COG0328	Ribonuclease HI
GCF_000154045.1_ASM15404v1_03069	CDS	609				Tn3 family transposase ISYps3
GCF_000154045.1_ASM15404v1_03070	CDS	456				hypothetical protein
GCF_000154045.1_ASM15404v1_03071	CDS	624				hypothetical protein
GCF_000154045.1_ASM15404v1_03072	CDS	1239	intA_3		COG0582	Prophage integrase IntA
GCF_000154045.1_ASM15404v1_03073	CDS	723				hypothetical protein
GCF_000154045.1_ASM15404v1_03074	CDS	1875				hypothetical protein
GCF_000154045.1_ASM15404v1_03075	CDS	270				hypothetical protein
GCF_000154045.1_ASM15404v1_03076	CDS	1419				hypothetical protein
GCF_000154045.1_ASM15404v1_03077	CDS	786				hypothetical protein
GCF_000154045.1_ASM15404v1_03078	CDS	579				hypothetical protein
GCF_000154045.1_ASM15404v1_03079	CDS	3420	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
GCF_000154045.1_ASM15404v1_03080	CDS	741				hypothetical protein
GCF_000154045.1_ASM15404v1_03081	CDS	1179				hypothetical protein
GCF_000154045.1_ASM15404v1_03082	CDS	447				hypothetical protein
GCF_000154045.1_ASM15404v1_03083	CDS	2010				hypothetical protein
GCF_000154045.1_ASM15404v1_03084	CDS	1140	acrE			Multidrug export protein AcrE
GCF_000154045.1_ASM15404v1_03085	CDS	3162	acrB		COG0841	Multidrug efflux pump subunit AcrB
GCF_000154045.1_ASM15404v1_03086	CDS	453	slyA_3			Transcriptional regulator SlyA
GCF_000154045.1_ASM15404v1_03087	CDS	957				hypothetical protein
GCF_000154045.1_ASM15404v1_03088	CDS	1023	trpS2	6.1.1.2	COG0180	Tryptophan--tRNA ligase 2
GCF_000154045.1_ASM15404v1_03089	CDS	960				hypothetical protein
GCF_000154045.1_ASM15404v1_03090	CDS	1329				hypothetical protein
GCF_000154045.1_ASM15404v1_03091	CDS	771				hypothetical protein
GCF_000154045.1_ASM15404v1_03092	CDS	765				hypothetical protein
GCF_000154045.1_ASM15404v1_03093	CDS	975	cysB_2			HTH-type transcriptional regulator CysB
GCF_000154045.1_ASM15404v1_03094	CDS	1197				hypothetical protein
GCF_000154045.1_ASM15404v1_03095	CDS	1125	ald_3	1.4.1.1	COG0686	Alanine dehydrogenase
GCF_000154045.1_ASM15404v1_03096	CDS	495	lrp_6		COG1522	Leucine-responsive regulatory protein
GCF_000154045.1_ASM15404v1_03097	CDS	609	dsbD_4	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
GCF_000154045.1_ASM15404v1_03098	CDS	267				hypothetical protein
GCF_000154045.1_ASM15404v1_03099	CDS	921				hypothetical protein
GCF_000154045.1_ASM15404v1_03100	CDS	246	tatA_2		COG1826	Sec-independent protein translocase protein TatA
GCF_000154045.1_ASM15404v1_03101	CDS	399	tatB		COG1826	Sec-independent protein translocase protein TatB
GCF_000154045.1_ASM15404v1_03102	CDS	741	tatC		COG0805	Sec-independent protein translocase protein TatC
GCF_000154045.1_ASM15404v1_03103	CDS	135				hypothetical protein
GCF_000154045.1_ASM15404v1_03104	CDS	762	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
GCF_000154045.1_ASM15404v1_03105	CDS	1062	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
GCF_000154045.1_ASM15404v1_03106	CDS	435				hypothetical protein
GCF_000154045.1_ASM15404v1_03107	CDS	93				hypothetical protein
GCF_000154045.1_ASM15404v1_03108	CDS	312	adh2_2	1.1.1.192	COG1979	Long-chain-alcohol dehydrogenase 2
GCF_000154045.1_ASM15404v1_03109	CDS	1344	pmbA_2	3.4.-.-	COG0312	Metalloprotease PmbA
GCF_000154045.1_ASM15404v1_03110	CDS	645	mgtE_3		COG2239	Magnesium transporter MgtE
GCF_000154045.1_ASM15404v1_03111	CDS	558	pmbA_3	3.4.-.-	COG0312	Metalloprotease PmbA
GCF_000154045.1_ASM15404v1_03112	CDS	510	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
GCF_000154045.1_ASM15404v1_03113	CDS	564	pal_8			Peptidoglycan-associated lipoprotein
GCF_000154045.1_ASM15404v1_03114	CDS	162	glnB_1		COG0347	Nitrogen regulatory protein P-II
GCF_000154045.1_ASM15404v1_03115	CDS	213				hypothetical protein
GCF_000154045.1_ASM15404v1_03116	CDS	312				hypothetical protein
GCF_000154045.1_ASM15404v1_03117	CDS	1350	tam	3.2.1.1		Alpha-amylase
GCF_000154045.1_ASM15404v1_03118	CDS	294				hypothetical protein
GCF_000154045.1_ASM15404v1_03119	CDS	294				hypothetical protein
GCF_000154045.1_ASM15404v1_03120	CDS	1959	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GCF_000154045.1_ASM15404v1_03121	CDS	618	kefG_2	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
GCF_000154045.1_ASM15404v1_03122	CDS	426	uspA_2		COG0589	Universal stress protein A
GCF_000154045.1_ASM15404v1_03123	CDS	1572	uup_1		COG0488	ABC transporter ATP-binding protein uup
GCF_000154045.1_ASM15404v1_03124	CDS	2160		3.4.21.26		Prolyl endopeptidase
GCF_000154045.1_ASM15404v1_03125	CDS	123				hypothetical protein
GCF_000154045.1_ASM15404v1_03126	CDS	792				hypothetical protein
GCF_000154045.1_ASM15404v1_03127	CDS	1143	bepF_2			Efflux pump periplasmic linker BepF
GCF_000154045.1_ASM15404v1_03128	CDS	3141	bepE_2			Efflux pump membrane transporter BepE
GCF_000154045.1_ASM15404v1_03129	CDS	1104	ompP1		COG2067	Outer membrane protein P1
GCF_000154045.1_ASM15404v1_03130	CDS	798				hypothetical protein
GCF_000154045.1_ASM15404v1_03131	CDS	531	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
GCF_000154045.1_ASM15404v1_03132	CDS	153				hypothetical protein
GCF_000154045.1_ASM15404v1_03133	CDS	1068				hypothetical protein
GCF_000154045.1_ASM15404v1_03134	CDS	852	pse4	3.5.2.6		Beta-lactamase PSE-4
GCF_000154045.1_ASM15404v1_03135	CDS	663	neuA_2	2.7.7.43	COG1083	N-acylneuraminate cytidylyltransferase
GCF_000154045.1_ASM15404v1_03136	CDS	1056	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
GCF_000154045.1_ASM15404v1_03137	CDS	654	epsM_1	2.3.1.-	COG0110	Putative acetyltransferase EpsM
GCF_000154045.1_ASM15404v1_03138	CDS	1074	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
GCF_000154045.1_ASM15404v1_03139	CDS	1194	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
GCF_000154045.1_ASM15404v1_03140	CDS	1152	pglE	2.6.1.34	COG0399	UDP-N-acetylbacillosamine transaminase
GCF_000154045.1_ASM15404v1_03141	CDS	1191	pglF_2	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
GCF_000154045.1_ASM15404v1_03142	CDS	717	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
GCF_000154045.1_ASM15404v1_03143	CDS	408	dgkA_2	2.7.1.107	COG0818	Diacylglycerol kinase
GCF_000154045.1_ASM15404v1_03144	CDS	1056	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
GCF_000154045.1_ASM15404v1_03145	CDS	768				hypothetical protein
GCF_000154045.1_ASM15404v1_03146	CDS	789				hypothetical protein
GCF_000154045.1_ASM15404v1_03147	CDS	252				hypothetical protein
GCF_000154045.1_ASM15404v1_03148	CDS	117				hypothetical protein
GCF_000154045.1_ASM15404v1_03149	CDS	900	cgtA	3.6.5.-	COG0536	GTPase Obg/CgtA
GCF_000154045.1_ASM15404v1_03150	CDS	801	yjjP		COG2966	Inner membrane protein YjjP
GCF_000154045.1_ASM15404v1_03151	CDS	474				hypothetical protein
GCF_000154045.1_ASM15404v1_03152	CDS	483				IS1595 family transposase ISSsu9
GCF_000154045.1_ASM15404v1_03153	CDS	807	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
GCF_000154045.1_ASM15404v1_03154	CDS	381	apaG		COG2967	Protein ApaG
GCF_000154045.1_ASM15404v1_03155	CDS	810	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
GCF_000154045.1_ASM15404v1_03156	CDS	999	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
GCF_000154045.1_ASM15404v1_03157	CDS	1284	surA	5.2.1.8	COG0760	Chaperone SurA
GCF_000154045.1_ASM15404v1_03158	CDS	2346	lptD		COG1452	LPS-assembly protein LptD
GCF_000154045.1_ASM15404v1_03159	CDS	855	djlA_2		COG1076	Co-chaperone protein DjlA
GCF_000154045.1_ASM15404v1_03160	CDS	783				hypothetical protein
GCF_000154045.1_ASM15404v1_03161	CDS	603	leuD1_3	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
GCF_000154045.1_ASM15404v1_03162	CDS	1416	leuC_2	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
GCF_000154045.1_ASM15404v1_03163	CDS	1092	leuB_3	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GCF_000154045.1_ASM15404v1_03164	CDS	1548	leuA_2	2.3.3.13	COG0119	2-isopropylmalate synthase
GCF_000154045.1_ASM15404v1_03165	CDS	798				hypothetical protein
GCF_000154045.1_ASM15404v1_03166	CDS	684				hypothetical protein
GCF_000154045.1_ASM15404v1_03167	CDS	1047				hypothetical protein
GCF_000154045.1_ASM15404v1_03168	CDS	960	leuO_3			HTH-type transcriptional regulator LeuO
GCF_000154045.1_ASM15404v1_03169	CDS	1941	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000154045.1_ASM15404v1_03170	CDS	498	hupR1		COG2204	Hydrogenase transcriptional regulatory protein hupR1
GCF_000154045.1_ASM15404v1_03171	CDS	546				hypothetical protein
GCF_000154045.1_ASM15404v1_03172	CDS	582	tfoX1_1		COG3070	DNA transformation protein TfoX1
GCF_000154045.1_ASM15404v1_03173	CDS	606	panP	4.1.1.11	COG0076	Aspartate 1-decarboxylase
GCF_000154045.1_ASM15404v1_03174	CDS	855	hexR		COG1737	HTH-type transcriptional regulator HexR
GCF_000154045.1_ASM15404v1_03175	CDS	1239	dhaT	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
GCF_000154045.1_ASM15404v1_03176	CDS	267	grxA		COG0695	Glutaredoxin 1
GCF_000154045.1_ASM15404v1_03177	CDS	456	cph2			Phytochrome-like protein cph2
GCF_000154045.1_ASM15404v1_03178	CDS	165	gluQ	6.1.1.-		Glutamyl-Q tRNA(Asp) synthetase
GCF_000154045.1_ASM15404v1_03179	CDS	210				hypothetical protein
GCF_000154045.1_ASM15404v1_03180	CDS	1416	sdcS_2			Sodium-dependent dicarboxylate transporter SdcS
GCF_000154045.1_ASM15404v1_03181	CDS	420	psd_2	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
GCF_000154045.1_ASM15404v1_03182	tRNA	77				tRNA-Asp(gtc)
GCF_000154045.1_ASM15404v1_03183	tRNA	77				tRNA-Trp(cca)
GCF_000154045.1_ASM15404v1_03184	CDS	990				hypothetical protein
GCF_000154045.1_ASM15404v1_03185	CDS	1566	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
GCF_000154045.1_ASM15404v1_03186	CDS	1158	pbuE		COG2814	Purine efflux pump PbuE
GCF_000154045.1_ASM15404v1_03187	CDS	297	fis		COG2901	DNA-binding protein Fis
GCF_000154045.1_ASM15404v1_03188	CDS	1023	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
GCF_000154045.1_ASM15404v1_03189	CDS	888	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
GCF_000154045.1_ASM15404v1_03190	CDS	1344	accC	6.3.4.14	COG0439	Biotin carboxylase
GCF_000154045.1_ASM15404v1_03191	CDS	459	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
GCF_000154045.1_ASM15404v1_03192	CDS	831	folP_2	2.5.1.15	COG0294	Dihydropteroate synthase
GCF_000154045.1_ASM15404v1_03193	CDS	771	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
GCF_000154045.1_ASM15404v1_03194	CDS	855	djlA_3		COG1076	Co-chaperone protein DjlA
GCF_000154045.1_ASM15404v1_03195	CDS	783				hypothetical protein
GCF_000154045.1_ASM15404v1_03196	CDS	603	leuD1_4	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit 1
GCF_000154045.1_ASM15404v1_03197	CDS	1416	leuC_3	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
GCF_000154045.1_ASM15404v1_03198	CDS	1092	leuB_4	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
GCF_000154045.1_ASM15404v1_03199	CDS	1548	leuA_3	2.3.3.13	COG0119	2-isopropylmalate synthase
GCF_000154045.1_ASM15404v1_03200	CDS	798				hypothetical protein
GCF_000154045.1_ASM15404v1_03201	CDS	684				hypothetical protein
GCF_000154045.1_ASM15404v1_03202	CDS	783				hypothetical protein
GCF_000154045.1_ASM15404v1_03203	CDS	165				hypothetical protein
GCF_000154045.1_ASM15404v1_03204	CDS	960	leuO_4			HTH-type transcriptional regulator LeuO
GCF_000154045.1_ASM15404v1_03205	CDS	1809		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
GCF_000154045.1_ASM15404v1_03206	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
GCF_000154045.1_ASM15404v1_03207	CDS	495	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
GCF_000154045.1_ASM15404v1_03208	CDS	723				hypothetical protein
GCF_000154045.1_ASM15404v1_03209	CDS	231	ydhF_2	1.-.-.-	COG4989	Oxidoreductase YdhF
GCF_000154045.1_ASM15404v1_03210	CDS	765				hypothetical protein
GCF_000154045.1_ASM15404v1_03211	CDS	738	yxeO	3.6.3.-	COG1126	putative amino-acid import ATP-binding protein YxeO
GCF_000154045.1_ASM15404v1_03212	CDS	216	yxeN			putative amino-acid permease protein YxeN
GCF_000154045.1_ASM15404v1_03213	CDS	183	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GCF_000154045.1_ASM15404v1_03214	CDS	114				hypothetical protein
GCF_000154045.1_ASM15404v1_03215	CDS	318				hypothetical protein
GCF_000154045.1_ASM15404v1_03216	CDS	672				hypothetical protein
GCF_000154045.1_ASM15404v1_03217	CDS	1032	eltD_2	1.1.1.-	COG1063	Erythritol/L-threitol dehydrogenase
GCF_000154045.1_ASM15404v1_03218	CDS	354	fadE_3	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
GCF_000154045.1_ASM15404v1_03219	CDS	264				hypothetical protein
GCF_000154045.1_ASM15404v1_03220	CDS	1482	alsT_2		COG1115	Amino-acid carrier protein AlsT
GCF_000154045.1_ASM15404v1_03221	CDS	330	yaaA		COG3022	Peroxide stress resistance protein YaaA
GCF_000154045.1_ASM15404v1_03222	CDS	1224	srmB_2	3.6.4.13	COG0513	ATP-dependent RNA helicase SrmB
GCF_000154045.1_ASM15404v1_03223	CDS	648	yfiC	2.1.1.223	COG4123	tRNA1(Val) (adenine(37)-N6)-methyltransferase
GCF_000154045.1_ASM15404v1_03224	CDS	1314	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
GCF_000154045.1_ASM15404v1_03225	CDS	519	fldB		COG0716	Flavodoxin 2
GCF_000154045.1_ASM15404v1_03226	CDS	918	xerD_1		COG4974	Tyrosine recombinase XerD
GCF_000154045.1_ASM15404v1_03227	CDS	789	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
GCF_000154045.1_ASM15404v1_03228	CDS	1740	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
GCF_000154045.1_ASM15404v1_03229	CDS	783	prfB_2		COG1186	Peptide chain release factor RF2
GCF_000154045.1_ASM15404v1_03230	CDS	1518	lysU	6.1.1.6	COG1190	Lysine--tRNA ligase, heat inducible
