locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCF_000182345.1_ASM18234v1_02955	CDS	1188	tyrB	2.6.1.57	COG1448	Aromatic-amino-acid aminotransferase
GCF_000182345.1_ASM18234v1_02956	CDS	858	rhaS_6			HTH-type transcriptional activator RhaS
GCF_000182345.1_ASM18234v1_02957	CDS	1386	yeeO_3		COG0534	putative FMN/FAD exporter YeeO
GCF_000182345.1_ASM18234v1_02958	CDS	471	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
GCF_000182345.1_ASM18234v1_02959	CDS	2121	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
GCF_000182345.1_ASM18234v1_02960	CDS	867				hypothetical protein
GCF_000182345.1_ASM18234v1_02961	CDS	1056	mdtE			Multidrug resistance protein MdtE
GCF_000182345.1_ASM18234v1_02962	CDS	3309	mexB		COG0841	Multidrug resistance protein MexB
GCF_000182345.1_ASM18234v1_02963	CDS	459				hypothetical protein
GCF_000182345.1_ASM18234v1_02964	CDS	420				hypothetical protein
GCF_000182345.1_ASM18234v1_02965	CDS	309	bigR		COG0640	Biofilm growth-associated repressor
GCF_000182345.1_ASM18234v1_02966	CDS	186				hypothetical protein
GCF_000182345.1_ASM18234v1_02967	CDS	1704	cdr	1.8.1.14		Coenzyme A disulfide reductase
GCF_000182345.1_ASM18234v1_02968	CDS	720				IS3 family transposase ISVpa2
GCF_000182345.1_ASM18234v1_02969	CDS	7620				hypothetical protein
GCF_000182345.1_ASM18234v1_02970	CDS	1314	bepC_1			Outer membrane efflux protein BepC
GCF_000182345.1_ASM18234v1_02971	CDS	618	pal_6			Peptidoglycan-associated lipoprotein
GCF_000182345.1_ASM18234v1_02972	CDS	1656	sgrR_4			HTH-type transcriptional regulator SgrR
GCF_000182345.1_ASM18234v1_02973	CDS	405				hypothetical protein
GCF_000182345.1_ASM18234v1_02974	CDS	2325	ydeP		COG0243	Protein YdeP
GCF_000182345.1_ASM18234v1_02975	CDS	885	oxyR_3			Hydrogen peroxide-inducible genes activator
GCF_000182345.1_ASM18234v1_02976	CDS	831	fdhD_2		COG1526	Sulfur carrier protein FdhD
GCF_000182345.1_ASM18234v1_02977	CDS	1395	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
GCF_000182345.1_ASM18234v1_02978	CDS	537		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
GCF_000182345.1_ASM18234v1_02979	CDS	828	pstS1_1		COG0226	Phosphate-binding protein PstS 1
GCF_000182345.1_ASM18234v1_02980	CDS	804	rhaS_7			HTH-type transcriptional activator RhaS
GCF_000182345.1_ASM18234v1_02981	CDS	1422	rnb	3.1.13.1	COG4776	Exoribonuclease 2
GCF_000182345.1_ASM18234v1_02982	CDS	516	serS	6.1.1.11	COG0172	Serine--tRNA ligase
GCF_000182345.1_ASM18234v1_02983	CDS	987				hypothetical protein
GCF_000182345.1_ASM18234v1_02984	CDS	714				hypothetical protein
GCF_000182345.1_ASM18234v1_02985	CDS	267	ybiI		COG1734	putative protein YbiI
GCF_000182345.1_ASM18234v1_02986	CDS	450	bioA	2.6.1.62	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
GCF_000182345.1_ASM18234v1_02987	CDS	870	hmuT		COG4558	Hemin-binding periplasmic protein HmuT
GCF_000182345.1_ASM18234v1_02988	CDS	414	tolR_3			Tol-Pal system protein TolR
GCF_000182345.1_ASM18234v1_02989	CDS	693	tolQ_3			Tol-Pal system protein TolQ
GCF_000182345.1_ASM18234v1_02990	CDS	744				hypothetical protein
GCF_000182345.1_ASM18234v1_02991	CDS	1371	chuW	2.1.1.342		Anaerobilin synthase
GCF_000182345.1_ASM18234v1_02992	CDS	504	hutX		COG3721	Intracellular heme transport protein HutX
GCF_000182345.1_ASM18234v1_02993	CDS	531	hutZ	1.14.99.58	COG0748	Heme oxygenase HutZ
GCF_000182345.1_ASM18234v1_02994	CDS	537				hypothetical protein
GCF_000182345.1_ASM18234v1_02995	CDS	915	cheV_4		COG0784	Chemotaxis protein CheV
GCF_000182345.1_ASM18234v1_02996	CDS	282	ppiC	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase C
GCF_000182345.1_ASM18234v1_02997	CDS	1728				hypothetical protein
GCF_000182345.1_ASM18234v1_02998	CDS	867				hypothetical protein
GCF_000182345.1_ASM18234v1_02999	CDS	645	tnpR_2			Transposon Tn3 resolvase
GCF_000182345.1_ASM18234v1_03000	CDS	201				hypothetical protein
GCF_000182345.1_ASM18234v1_03001	CDS	612				hypothetical protein
GCF_000182345.1_ASM18234v1_03002	CDS	510	rnhA_3	3.1.26.4	COG0328	Ribonuclease HI
GCF_000182345.1_ASM18234v1_03003	CDS	1458				hypothetical protein
GCF_000182345.1_ASM18234v1_03004	CDS	276				hypothetical protein
GCF_000182345.1_ASM18234v1_03005	CDS	1398				hypothetical protein
GCF_000182345.1_ASM18234v1_03006	CDS	1119				hypothetical protein
GCF_000182345.1_ASM18234v1_03007	CDS	534				hypothetical protein
GCF_000182345.1_ASM18234v1_03008	CDS	357				hypothetical protein
GCF_000182345.1_ASM18234v1_03009	CDS	1236				hypothetical protein
GCF_000182345.1_ASM18234v1_03010	CDS	1623				hypothetical protein
GCF_000182345.1_ASM18234v1_03011	CDS	735				hypothetical protein
GCF_000182345.1_ASM18234v1_03012	CDS	1905				hypothetical protein
GCF_000182345.1_ASM18234v1_03013	CDS	1494				hypothetical protein
GCF_000182345.1_ASM18234v1_03014	CDS	450				hypothetical protein
GCF_000182345.1_ASM18234v1_03015	CDS	531	yodB		COG3038	Cytochrome b561 
GCF_000182345.1_ASM18234v1_03016	CDS	2166	katG_2	1.11.1.21	COG0376	Catalase-peroxidase
GCF_000182345.1_ASM18234v1_03017	CDS	471			COG0783	putative protein
GCF_000182345.1_ASM18234v1_03018	CDS	891	oxyR_4			Hydrogen peroxide-inducible genes activator
GCF_000182345.1_ASM18234v1_03019	CDS	876				hypothetical protein
GCF_000182345.1_ASM18234v1_03020	CDS	981				hypothetical protein
GCF_000182345.1_ASM18234v1_03021	CDS	2451	prt_2	3.4.24.3		Microbial collagenase
GCF_000182345.1_ASM18234v1_03022	CDS	231				hypothetical protein
GCF_000182345.1_ASM18234v1_03023	CDS	1350	tam	3.2.1.1		Alpha-amylase
GCF_000182345.1_ASM18234v1_03024	CDS	294				hypothetical protein
GCF_000182345.1_ASM18234v1_03025	CDS	294				hypothetical protein
GCF_000182345.1_ASM18234v1_03026	CDS	1959	kefC_2		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GCF_000182345.1_ASM18234v1_03027	CDS	618	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
GCF_000182345.1_ASM18234v1_03028	CDS	426	uspA_2		COG0589	Universal stress protein A
GCF_000182345.1_ASM18234v1_03029	CDS	1572	uup_2		COG0488	ABC transporter ATP-binding protein uup
GCF_000182345.1_ASM18234v1_03030	CDS	2160		3.4.21.26		Prolyl endopeptidase
GCF_000182345.1_ASM18234v1_03031	CDS	123				hypothetical protein
GCF_000182345.1_ASM18234v1_03032	CDS	792				hypothetical protein
GCF_000182345.1_ASM18234v1_03033	CDS	1143	bepF_2			Efflux pump periplasmic linker BepF
GCF_000182345.1_ASM18234v1_03034	CDS	3141	bepE_2			Efflux pump membrane transporter BepE
GCF_000182345.1_ASM18234v1_03035	CDS	1104	ompP1		COG2067	Outer membrane protein P1
GCF_000182345.1_ASM18234v1_03036	CDS	798				hypothetical protein
GCF_000182345.1_ASM18234v1_03037	CDS	531	speG	2.3.1.57		Spermidine N(1)-acetyltransferase
GCF_000182345.1_ASM18234v1_03038	CDS	153				hypothetical protein
GCF_000182345.1_ASM18234v1_03039	CDS	1068				hypothetical protein
GCF_000182345.1_ASM18234v1_03040	CDS	852	pse4	3.5.2.6		Beta-lactamase PSE-4
GCF_000182345.1_ASM18234v1_03041	CDS	1062	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
GCF_000182345.1_ASM18234v1_03042	CDS	816	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
GCF_000182345.1_ASM18234v1_03043	CDS	612	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
GCF_000182345.1_ASM18234v1_03044	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
GCF_000182345.1_ASM18234v1_03045	CDS	483	folK_2	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
GCF_000182345.1_ASM18234v1_03046	CDS	804	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
GCF_000182345.1_ASM18234v1_03047	CDS	1221	cca		COG0617	Multifunctional CCA protein
GCF_000182345.1_ASM18234v1_03048	CDS	1620				hypothetical protein
GCF_000182345.1_ASM18234v1_03049	CDS	684				hypothetical protein
GCF_000182345.1_ASM18234v1_03050	CDS	612				hypothetical protein
GCF_000182345.1_ASM18234v1_03051	CDS	1260				hypothetical protein
GCF_000182345.1_ASM18234v1_03052	CDS	681				hypothetical protein
GCF_000182345.1_ASM18234v1_03053	CDS	1536	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
GCF_000182345.1_ASM18234v1_03054	CDS	819				hypothetical protein
GCF_000182345.1_ASM18234v1_03055	CDS	1257	pctB_3		COG0840	Methyl-accepting chemotaxis protein PctB
GCF_000182345.1_ASM18234v1_03056	CDS	2844	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
GCF_000182345.1_ASM18234v1_03057	CDS	1431	hldE		COG2870	Bifunctional protein HldE
GCF_000182345.1_ASM18234v1_03058	CDS	1215	tolC_2		COG1538	Outer membrane protein TolC
GCF_000182345.1_ASM18234v1_03059	CDS	633				hypothetical protein
GCF_000182345.1_ASM18234v1_03060	CDS	789	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
GCF_000182345.1_ASM18234v1_03061	CDS	1254	rhlE_4	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
GCF_000182345.1_ASM18234v1_03062	CDS	597	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
GCF_000182345.1_ASM18234v1_03063	CDS	105				hypothetical protein
GCF_000182345.1_ASM18234v1_03064	CDS	1431				hypothetical protein
GCF_000182345.1_ASM18234v1_03065	CDS	216				hypothetical protein
GCF_000182345.1_ASM18234v1_03066	CDS	669	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
GCF_000182345.1_ASM18234v1_03067	CDS	1752				hypothetical protein
GCF_000182345.1_ASM18234v1_03068	CDS	510				hypothetical protein
GCF_000182345.1_ASM18234v1_03069	CDS	474				hypothetical protein
GCF_000182345.1_ASM18234v1_03070	CDS	1305	gsk_2	2.7.1.73	COG0524	Inosine-guanosine kinase
GCF_000182345.1_ASM18234v1_03071	CDS	1749	fhs	6.3.4.3	COG2759	Formate--tetrahydrofolate ligase
GCF_000182345.1_ASM18234v1_03072	CDS	129				hypothetical protein
GCF_000182345.1_ASM18234v1_03073	CDS	1215	glgC_2	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
GCF_000182345.1_ASM18234v1_03074	CDS	3165	endo I	3.2.1.14		Chitodextrinase
GCF_000182345.1_ASM18234v1_03075	CDS	882	rhaS_8			HTH-type transcriptional activator RhaS
GCF_000182345.1_ASM18234v1_03076	CDS	1149	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
GCF_000182345.1_ASM18234v1_03077	CDS	657				hypothetical protein
GCF_000182345.1_ASM18234v1_03078	CDS	1269	dctD_3			C4-dicarboxylate transport transcriptional regulatory protein DctD
GCF_000182345.1_ASM18234v1_03079	CDS	2355	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
GCF_000182345.1_ASM18234v1_03080	CDS	1287	pgtC		COG1840	Phosphoglycerate transport regulatory protein PgtC
GCF_000182345.1_ASM18234v1_03081	CDS	1380	uhpC_2		COG2271	Membrane sensor protein UhpC
GCF_000182345.1_ASM18234v1_03082	CDS	1479	pykA_2	2.7.1.40	COG0469	Pyruvate kinase II
GCF_000182345.1_ASM18234v1_03083	CDS	735	glnQ_2			Glutamine transport ATP-binding protein GlnQ
GCF_000182345.1_ASM18234v1_03084	CDS	798				hypothetical protein
GCF_000182345.1_ASM18234v1_03085	CDS	822	fliY		COG0834	L-cystine-binding protein FliY
GCF_000182345.1_ASM18234v1_03086	CDS	921				hypothetical protein
GCF_000182345.1_ASM18234v1_03087	CDS	819	pdeC	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeC
GCF_000182345.1_ASM18234v1_03088	CDS	540				hypothetical protein
GCF_000182345.1_ASM18234v1_03089	CDS	1014	futA1			Iron uptake protein A1
GCF_000182345.1_ASM18234v1_03090	CDS	1626				hypothetical protein
GCF_000182345.1_ASM18234v1_03091	CDS	1032	fbpC	7.2.2.7		Fe(3+) ions import ATP-binding protein FbpC
GCF_000182345.1_ASM18234v1_03092	CDS	1413	pgm_1	5.4.2.2	COG0033	Phosphoglucomutase
GCF_000182345.1_ASM18234v1_03093	CDS	2409	chbP	2.4.1.280		N,N'-diacetylchitobiose phosphorylase
GCF_000182345.1_ASM18234v1_03094	CDS	1920	exoI	3.2.1.52	COG3525	Beta-hexosaminidase
GCF_000182345.1_ASM18234v1_03095	CDS	891	gspK_1	2.7.1.8	COG2971	Glucosamine kinase GspK
GCF_000182345.1_ASM18234v1_03096	CDS	1740				hypothetical protein
GCF_000182345.1_ASM18234v1_03097	CDS	996	oppF_3		COG4608	Oligopeptide transport ATP-binding protein OppF
GCF_000182345.1_ASM18234v1_03098	CDS	984	oppD_3		COG0444	Oligopeptide transport ATP-binding protein OppD
GCF_000182345.1_ASM18234v1_03099	CDS	1026	dppC_1		COG1173	Dipeptide transport system permease protein DppC
GCF_000182345.1_ASM18234v1_03100	CDS	987	oppB_3		COG0601	Oligopeptide transport system permease protein OppB
GCF_000182345.1_ASM18234v1_03101	CDS	1683				hypothetical protein
GCF_000182345.1_ASM18234v1_03102	CDS	3336	rcsC_4	2.7.13.3		Sensor histidine kinase RcsC
GCF_000182345.1_ASM18234v1_03103	CDS	1026	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
GCF_000182345.1_ASM18234v1_03104	CDS	1086	ydiK_2		COG0628	Putative transport protein YdiK
GCF_000182345.1_ASM18234v1_03105	CDS	159				hypothetical protein
GCF_000182345.1_ASM18234v1_03106	CDS	117				hypothetical protein
GCF_000182345.1_ASM18234v1_03107	CDS	1296	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
GCF_000182345.1_ASM18234v1_03108	CDS	342	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
GCF_000182345.1_ASM18234v1_03109	CDS	1116	aaeA_3			p-hydroxybenzoic acid efflux pump subunit AaeA
GCF_000182345.1_ASM18234v1_03110	CDS	3132	mdtB			Multidrug resistance protein MdtB
GCF_000182345.1_ASM18234v1_03111	CDS	1290	mepM_2	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
GCF_000182345.1_ASM18234v1_03112	CDS	1188	tyrS_2	6.1.1.1	COG0162	Tyrosine--tRNA ligase
GCF_000182345.1_ASM18234v1_03113	CDS	846			COG2239	Magnesium transporter MgtE
GCF_000182345.1_ASM18234v1_03114	CDS	1422	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
GCF_000182345.1_ASM18234v1_03115	CDS	618	ompU_2		COG3203	Outer membrane protein U
GCF_000182345.1_ASM18234v1_03116	CDS	414				hypothetical protein
GCF_000182345.1_ASM18234v1_03117	CDS	729	rpsB		COG0052	30S ribosomal protein S2
GCF_000182345.1_ASM18234v1_03118	CDS	879	map	3.4.11.18	COG0024	Methionine aminopeptidase
GCF_000182345.1_ASM18234v1_03119	CDS	2625	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
GCF_000182345.1_ASM18234v1_03120	CDS	384				hypothetical protein
GCF_000182345.1_ASM18234v1_03121	CDS	768	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
GCF_000182345.1_ASM18234v1_03122	CDS	312				hypothetical protein
GCF_000182345.1_ASM18234v1_03123	CDS	1038				hypothetical protein
GCF_000182345.1_ASM18234v1_03124	CDS	300				hypothetical protein
GCF_000182345.1_ASM18234v1_03125	CDS	507				hypothetical protein
GCF_000182345.1_ASM18234v1_03126	CDS	288				hypothetical protein
GCF_000182345.1_ASM18234v1_03127	CDS	444				hypothetical protein
GCF_000182345.1_ASM18234v1_03128	CDS	948	abgT_2		COG2978	p-aminobenzoyl-glutamate transport protein
GCF_000182345.1_ASM18234v1_03129	CDS	576	abgT_3		COG2978	p-aminobenzoyl-glutamate transport protein
GCF_000182345.1_ASM18234v1_03130	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
GCF_000182345.1_ASM18234v1_03131	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
GCF_000182345.1_ASM18234v1_03132	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
GCF_000182345.1_ASM18234v1_03133	CDS	669				hypothetical protein
GCF_000182345.1_ASM18234v1_03134	CDS	207				hypothetical protein
GCF_000182345.1_ASM18234v1_03135	CDS	192				hypothetical protein
GCF_000182345.1_ASM18234v1_03136	CDS	1365				hypothetical protein
GCF_000182345.1_ASM18234v1_03137	CDS	2547				hypothetical protein
GCF_000182345.1_ASM18234v1_03138	CDS	744				hypothetical protein
GCF_000182345.1_ASM18234v1_03139	CDS	480				hypothetical protein
GCF_000182345.1_ASM18234v1_03140	CDS	1965	deaD_2	3.6.4.13		ATP-dependent RNA helicase DeaD
GCF_000182345.1_ASM18234v1_03141	CDS	1065	dinB	2.7.7.7	COG0389	DNA polymerase IV
GCF_000182345.1_ASM18234v1_03142	CDS	234				hypothetical protein
GCF_000182345.1_ASM18234v1_03143	CDS	234				hypothetical protein
GCF_000182345.1_ASM18234v1_03144	CDS	1005	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
GCF_000182345.1_ASM18234v1_03145	CDS	1224	nqrF	7.2.1.1	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
GCF_000182345.1_ASM18234v1_03146	CDS	597	nqrE	7.2.1.1	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
GCF_000182345.1_ASM18234v1_03147	CDS	633	nqrD	7.2.1.1	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
GCF_000182345.1_ASM18234v1_03148	CDS	786	nqrC	7.2.1.1	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
GCF_000182345.1_ASM18234v1_03149	CDS	1245	nqrB	7.2.1.1	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
GCF_000182345.1_ASM18234v1_03150	CDS	1401	nqrA	7.2.1.1	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
GCF_000182345.1_ASM18234v1_03151	CDS	1362	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
GCF_000182345.1_ASM18234v1_03152	CDS	675	dctQ		COG3090	C4-dicarboxylate TRAP transporter small permease protein DctQ
GCF_000182345.1_ASM18234v1_03153	CDS	999	dctP		COG1638	C4-dicarboxylate-binding periplasmic protein DctP
GCF_000182345.1_ASM18234v1_03154	CDS	1470	selO	2.7.7.-	COG0397	Protein adenylyltransferase SelO
GCF_000182345.1_ASM18234v1_03155	CDS	813				hypothetical protein
GCF_000182345.1_ASM18234v1_03156	CDS	2985				hypothetical protein
GCF_000182345.1_ASM18234v1_03157	CDS	1368	ktrB_1			Ktr system potassium uptake protein B
GCF_000182345.1_ASM18234v1_03158	CDS	663	ktrA_1		COG0569	Ktr system potassium uptake protein A
GCF_000182345.1_ASM18234v1_03159	CDS	1332	rhlE_5	3.6.4.13	COG0513	ATP-dependent RNA helicase RhlE
GCF_000182345.1_ASM18234v1_03160	CDS	1353				hypothetical protein
GCF_000182345.1_ASM18234v1_03161	CDS	612				hypothetical protein
GCF_000182345.1_ASM18234v1_03162	CDS	1245	ctcP	1.14.19.49		Tetracycline 7-halogenase
GCF_000182345.1_ASM18234v1_03163	CDS	1068	sfmM2	2.1.1.304		L-tyrosine C(3)-methyltransferase
GCF_000182345.1_ASM18234v1_03164	CDS	399				hypothetical protein
GCF_000182345.1_ASM18234v1_03165	CDS	729				hypothetical protein
GCF_000182345.1_ASM18234v1_03166	CDS	768				hypothetical protein
GCF_000182345.1_ASM18234v1_03167	CDS	261	acpP_1			Acyl carrier protein
GCF_000182345.1_ASM18234v1_03168	CDS	258	acpP_2			Acyl carrier protein
GCF_000182345.1_ASM18234v1_03169	CDS	561				hypothetical protein
GCF_000182345.1_ASM18234v1_03170	CDS	1401	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
GCF_000182345.1_ASM18234v1_03171	CDS	369				hypothetical protein
GCF_000182345.1_ASM18234v1_03172	CDS	1716				hypothetical protein
GCF_000182345.1_ASM18234v1_03173	CDS	1554	hutH_2	4.3.1.3		Histidine ammonia-lyase
GCF_000182345.1_ASM18234v1_03174	CDS	447		3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
GCF_000182345.1_ASM18234v1_03175	CDS	621				hypothetical protein
GCF_000182345.1_ASM18234v1_03176	CDS	2343				hypothetical protein
GCF_000182345.1_ASM18234v1_03177	CDS	612				hypothetical protein
GCF_000182345.1_ASM18234v1_03178	CDS	1188	fabF_2	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
GCF_000182345.1_ASM18234v1_03179	CDS	465				hypothetical protein
GCF_000182345.1_ASM18234v1_03180	CDS	726	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GCF_000182345.1_ASM18234v1_03181	CDS	1224	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
GCF_000182345.1_ASM18234v1_03182	CDS	1692				hypothetical protein
GCF_000182345.1_ASM18234v1_03183	tRNA	77				tRNA-Arg(tct)
GCF_000182345.1_ASM18234v1_03184	CDS	861	folD			Bifunctional protein FolD protein
GCF_000182345.1_ASM18234v1_03185	CDS	1200	nupX_2		COG1972	Putative nucleoside permease NupX
GCF_000182345.1_ASM18234v1_03186	CDS	945	dmlR_7			HTH-type transcriptional regulator DmlR
GCF_000182345.1_ASM18234v1_03187	CDS	972				Tn3 family transposase TnXax1
GCF_000182345.1_ASM18234v1_03188	CDS	285	ycgL		COG3100	Protein YcgL
GCF_000182345.1_ASM18234v1_03189	rRNA	773				16S ribosomal RNA (partial)
GCF_000182345.1_ASM18234v1_03190	tRNA	77				tRNA-Ile(gat)
GCF_000182345.1_ASM18234v1_03191	tRNA	76				tRNA-Ala(tgc)
GCF_000182345.1_ASM18234v1_03192	rRNA	2887				23S ribosomal RNA
GCF_000182345.1_ASM18234v1_03193	rRNA	111				5S ribosomal RNA
GCF_000182345.1_ASM18234v1_03194	tRNA	91				tRNA-Ser(tga)
GCF_000182345.1_ASM18234v1_03195	CDS	1182	hemY		COG3071	Protein HemY
GCF_000182345.1_ASM18234v1_03196	CDS	1212				hypothetical protein
GCF_000182345.1_ASM18234v1_03197	CDS	729	hemD	4.2.1.75	COG1587	Uroporphyrinogen-III synthase
GCF_000182345.1_ASM18234v1_03198	CDS	939	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
GCF_000182345.1_ASM18234v1_03199	CDS	2529	cyaA	4.6.1.1	COG3072	Adenylate cyclase
GCF_000182345.1_ASM18234v1_03200	CDS	315	cyaY		COG1965	Iron-sulfur cluster assembly protein CyaY
GCF_000182345.1_ASM18234v1_03201	CDS	1254	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GCF_000182345.1_ASM18234v1_03202	CDS	831	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
GCF_000182345.1_ASM18234v1_03203	CDS	705				hypothetical protein
GCF_000182345.1_ASM18234v1_03204	CDS	933	xerC_4		COG4973	Tyrosine recombinase XerC
GCF_000182345.1_ASM18234v1_03205	CDS	717	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
GCF_000182345.1_ASM18234v1_03206	CDS	2487	cdpA	3.1.4.52	COG2199	Cyclic di-GMP phosphodiesterase CdpA
GCF_000182345.1_ASM18234v1_03207	CDS	615				hypothetical protein
GCF_000182345.1_ASM18234v1_03208	CDS	1551				hypothetical protein
GCF_000182345.1_ASM18234v1_03209	CDS	471				hypothetical protein
GCF_000182345.1_ASM18234v1_03210	CDS	825	yigL	3.1.3.74	COG0561	Pyridoxal phosphate phosphatase YigL
GCF_000182345.1_ASM18234v1_03211	CDS	1011	pldB	3.1.1.5	COG2267	Lysophospholipase L2
GCF_000182345.1_ASM18234v1_03212	CDS	618	rhtB_3		COG1280	Homoserine/homoserine lactone efflux protein
